pdf_id,filename,relative_path,title,source,bytes,sha256,validation,page_count,is_scanned,image_pages,has_images,table_like_pages,has_tables,double_column_pages,is_double_column,sidebar_pages,has_sidebar,document_type,text_chars,notes,manual_review_status,manual_review_notes,relevance_status,relevance_basis,layout_manual_status,relevance_scope
PDF-062,vag_055_View_document_SSP_240_AUDI_A2_Technology__203415dd629f.pdf,pdfs\vag_055_View_document_SSP_240_AUDI_A2_Technology__203415dd629f.pdf,View document [SSP 240 AUDI A2 Technology],https://www.vdveer-engineering.nl/edocmanviewer/SSP_240_AUDI_A2_Technology.pdf,4440098,203415dd629f77fc5d44df1875d87e2784366ada36e14d6b4c98ca9574e9718f,通过,80,否,42,是,0,否,2,是,6,是,普通文本,79770,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-063,vag_056_View_document_SSP_241_The_Audi_allroad_quattro_with_additional_shift_stage__75ed2a571ab4.pdf,pdfs\vag_056_View_document_SSP_241_The_Audi_allroad_quattro_with_additional_shift_stage__75ed2a571ab4.pdf,View document [SSP 241 The Audi allroad quattro with additional shift stage],https://www.vdveer-engineering.nl/edocmanviewer/SSP_241_The_Audi_allroad_quattro_with_additional_shift_stage.pdf,5372142,75ed2a571ab4388fe4c6bfc2081e254c6993a8e7d7533f1f59f5576edffd4b80,通过,76,否,55,是,1,是,2,是,3,是,图片较多,68984,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-064,vag_057_View_document_SSP_242_Pneumatic_suspension_system_Part_1__0a802ea58df4.pdf,pdfs\vag_057_View_document_SSP_242_Pneumatic_suspension_system_Part_1__0a802ea58df4.pdf,View document [SSP 242 Pneumatic suspension system Part 1],https://www.vdveer-engineering.nl/edocmanviewer/SSP_242_Pneumatic_suspension_system_Part_1.pdf,3993764,0a802ea58df4cc2e50e5c159cc31da7ef1ec09af62c858d2714be6cdc3dc4617,通过,64,否,20,是,0,否,0,否,0,否,普通文本,62423,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-065,vag_058_View_document_SSP_243_Pneumatic_suspension_system_Part_2__a7613e554788.pdf,pdfs\vag_058_View_document_SSP_243_Pneumatic_suspension_system_Part_2__a7613e554788.pdf,View document [SSP 243 Pneumatic suspension system Part 2],https://www.vdveer-engineering.nl/edocmanviewer/SSP_243_Pneumatic_suspension_system_Part_2.pdf,3259674,a7613e55478868c55ea70329fefc8b30f07854c04df86051267d055e1f64331b,通过,44,否,24,是,1,是,0,否,0,否,普通文本,48697,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-066,vag_059_View_document_SSP_244_Audi_RS6__1a4ebfd0201a.pdf,pdfs\vag_059_View_document_SSP_244_Audi_RS6__1a4ebfd0201a.pdf,View document [SSP 244 Audi RS6],https://www.vdveer-engineering.nl/edocmanviewer/SSP_244_Audi_RS6.pdf,1118485,1a4ebfd0201abb97c5f08375ece7c5f348fb3ddbdeb741172f0e76be4b868c3d,通过,60,否,50,是,0,否,4,是,2,是,图片较多,51076,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-067,vag_060_View_document_SSP_245_Audi_RS4__6b65c68a3462.pdf,pdfs\vag_060_View_document_SSP_245_Audi_RS4__6b65c68a3462.pdf,View document [SSP 245 Audi RS4],https://www.vdveer-engineering.nl/edocmanviewer/SSP_245_Audi_RS4.pdf,11423998,6b65c68a346212d1a6b35cdf2bdcae6ccaec7796f9e4bb0e8e78cafcc76d8951,通过,39,是,39,是,0,否,0,否,0,否,扫描件/图片型,663,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-068,vag_061_View_document_SSP_246_Variable_Valve_Timing_VVT__e1cf68ca9ea5.pdf,pdfs\vag_061_View_document_SSP_246_Variable_Valve_Timing_VVT__e1cf68ca9ea5.pdf,View document [SSP 246 Variable Valve Timing VVT],https://www.vdveer-engineering.nl/edocmanviewer/SSP_246_Variable_Valve_Timing_VVT.pdf,822551,e1cf68ca9ea56f87650fac9af7e4f531dc47dbe54baea67a1049ee5e441fe9d4,通过,30,否,28,是,0,否,1,是,0,否,图片较多,26543,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-069,vag_062_View_document_SSP_247_AUDI_A2_-_Engine_and_Gearbox__f4615d961c14.pdf,pdfs\vag_062_View_document_SSP_247_AUDI_A2_-_Engine_and_Gearbox__f4615d961c14.pdf,View document [SSP 247 AUDI A2 - Engine and Gearbox],https://www.vdveer-engineering.nl/edocmanviewer/SSP_247_AUDI_A2_-_Engine_and_Gearbox.pdf,2126007,f4615d961c14baa47e0b73430d0789b875e046cb2d2ffd95b3c78c1d4685b0cd,通过,44,否,34,是,0,否,4,是,3,是,图片较多,36209,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-070,vag_063_View_document_SSP_248_The_W_Engine_Concept__ae8fb441ad57.pdf,pdfs\vag_063_View_document_SSP_248_The_W_Engine_Concept__ae8fb441ad57.pdf,View document [SSP 248 The W Engine Concept],https://www.vdveer-engineering.nl/edocmanviewer/SSP_248_The_W_Engine_Concept.pdf,3904721,ae8fb441ad57cb3f9dd0da9ac3ef9ed2e107b43e33607b0b05139ddabff005d3,通过,64,否,56,是,1,是,4,是,1,是,图片较多,42866,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-071,vag_064_View_document_SSP_249_Engine_Management_of_the_W8_Engine_in_the_Passat__af255cf8ceb2.pdf,pdfs\vag_064_View_document_SSP_249_Engine_Management_of_the_W8_Engine_in_the_Passat__af255cf8ceb2.pdf,View document [SSP 249 Engine Management of the W8 Engine in the Passat],https://www.vdveer-engineering.nl/edocmanviewer/SSP_249_Engine_Management_of_the_W8_Engine_in_the_Passat.pdf,1450790,af255cf8ceb2aaa2ff0ccdf7747f3eddc0e39161327be72971161940b19330d5,通过,52,否,52,是,0,否,0,否,1,是,图片较多,67359,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-072,vag_065_View_document_SSP_250_Engine_Management_for_the_Phaeton_W12_Engine__7b3a21c1d56d.pdf,pdfs\vag_065_View_document_SSP_250_Engine_Management_for_the_Phaeton_W12_Engine__7b3a21c1d56d.pdf,View document [SSP 250 Engine Management for the Phaeton W12 Engine],https://www.vdveer-engineering.nl/edocmanviewer/SSP_250_Engine_Management_for_the_Phaeton_W12_Engine.pdf,2009006,7b3a21c1d56d063c4d6b056dfb0cb103ea947b8ad837e8eb27436db11009611c,通过,68,否,53,是,0,否,3,是,4,是,图片较多,55208,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-073,vag_066_View_document_SSP_251_Passat_B55__2aa04eab1717.pdf,pdfs\vag_066_View_document_SSP_251_Passat_B55__2aa04eab1717.pdf,View document [SSP 251 Passat B55],https://www.vdveer-engineering.nl/edocmanviewer/SSP_251_Passat_B5_5.pdf,4745955,2aa04eab171767843e8ee07ee2af658ac933cfb0c99b752becf030a8250c1c2d,通过,64,否,23,是,1,是,0,否,2,是,普通文本,48219,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-074,vag_067_View_document_SSP_252_1.4l_77_kW_Engine_with_Petrol_Direct_Injection_System_in_the_Lupo__d3795a715926.pdf,pdfs\vag_067_View_document_SSP_252_1.4l_77_kW_Engine_with_Petrol_Direct_Injection_System_in_the_Lupo__d3795a715926.pdf,View document [SSP 252 1.4l 77 kW Engine with Petrol Direct Injection System in the Lupo],https://www.vdveer-engineering.nl/edocmanviewer/SSP_252_1_4l_77_kW_Engine_with_Petrol_Direct_Injection_System_in_the_Lupo.pdf,1339496,d3795a715926e9f6094c68bcdde288fdeeae0ea1e46b61e522499092551e0731,通过,56,否,52,是,0,否,5,是,1,是,图片较多,58355,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-075,vag_068_View_document_SSP_253_GDI_With_Bosch_Motronic_MED7__1a0e2de557c3.pdf,pdfs\vag_068_View_document_SSP_253_GDI_With_Bosch_Motronic_MED7__1a0e2de557c3.pdf,View document [SSP 253 GDI With Bosch Motronic MED7],https://www.vdveer-engineering.nl/edocmanviewer/SSP_253_GDI_With_Bosch_Motronic_MED7.pdf,1644903,1a0e2de557c352950dfa3ca91f74467232b2ab1ffca21cd097dbc820764b4593,通过,60,否,56,是,0,否,2,是,2,是,图片较多,70784,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-076,vag_069_View_document_SSP_254_AUDI_A4_01_-_Technical_Features__473fe94cf838.pdf,pdfs\vag_069_View_document_SSP_254_AUDI_A4_01_-_Technical_Features__473fe94cf838.pdf,View document [SSP 254 AUDI A4 ´01 - Technical Features],https://www.vdveer-engineering.nl/edocmanviewer/SSP_254_AUDI_A4_´01_-_Technical_Features.pdf,10867435,473fe94cf8388cdd992800fe9b992c3d8e19a6b2fec8f0be7e82d4558b253503,通过,88,否,51,是,1,是,3,是,2,是,普通文本,89314,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-077,vag_070_View_document_SSP_255_The_2_0_l_R4_and_the_3_0_l_V6_engines__e12cdaff4ecb.pdf,pdfs\vag_070_View_document_SSP_255_The_2_0_l_R4_and_the_3_0_l_V6_engines__e12cdaff4ecb.pdf,"View document [SSP 255 The 2,0 l R4 and the 3,0 l V6 engines]",https://www.vdveer-engineering.nl/edocmanviewer/SSP_255_The_2_0_l_R4_and_the_3_0_l_V6_engines.pdf,2157617,e12cdaff4ecb65a7e537e4d1d7caae9d877f1b58867aa169cb0e67b288270f76,通过,40,否,29,是,0,否,2,是,1,是,图片较多,33983,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-078,vag_071_View_document_SSP_256_VAS_5052__c575056cd5ff.pdf,pdfs\vag_071_View_document_SSP_256_VAS_5052__c575056cd5ff.pdf,View document [SSP 256 VAS 5052],https://www.vdveer-engineering.nl/edocmanviewer/SSP_256_VAS_5052.pdf,1658169,c575056cd5ff081037b84f7d12d3932a73f6220c858639a7aa7525f57242617d,通过,32,否,17,是,0,否,1,是,0,否,普通文本,40722,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-079,vag_072_View_document_SSP_257_Electric_vacuum_pump_for_brake_servo_unit__be2338334fca.pdf,pdfs\vag_072_View_document_SSP_257_Electric_vacuum_pump_for_brake_servo_unit__be2338334fca.pdf,View document [SSP 257 Electric vacuum pump for brake servo unit],https://www.vdveer-engineering.nl/edocmanviewer/SSP_257_Electric_vacuum_pump_for_brake_servo_unit.pdf,1064672,be2338334fca1d0532d34c5575fc5007b4b64306ec0bbf19ebdffb37151adf18,通过,20,否,7,是,0,否,0,否,1,是,普通文本,16003,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-080,vag_073_View_document_SSP_258_The_New_Beetle_RSi__b18380a715d6.pdf,pdfs\vag_073_View_document_SSP_258_The_New_Beetle_RSi__b18380a715d6.pdf,View document [SSP 258 The New Beetle RSi],https://www.vdveer-engineering.nl/edocmanviewer/SSP_258_The_New_Beetle_RSi.pdf,1920856,b18380a715d610580c9a653c10830072bcd5113586c148a993da22a43d5673c7,通过,28,否,9,是,0,否,2,是,0,否,普通文本,17875,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-081,vag_074_View_document_SSP_259_EPHS_Electrically_Powered_Hydraulic_Steering__90aa99bedd30.pdf,pdfs\vag_074_View_document_SSP_259_EPHS_Electrically_Powered_Hydraulic_Steering__90aa99bedd30.pdf,View document [SSP 259 EPHS Electrically Powered Hydraulic Steering],https://www.vdveer-engineering.nl/edocmanviewer/SSP_259_EPHS_Electrically_Powered_Hydraulic_Steering.pdf,1950763,90aa99bedd30535de71650fe2d40d711e49bcfcc106d85cec7441185d651fe82,通过,28,否,5,是,0,否,2,是,0,否,普通文本,29835,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-082,vag_075_View_document_SSP_260_The_1.2_ltr_3_cylinder_petrol_engines__2941f2fca120.pdf,pdfs\vag_075_View_document_SSP_260_The_1.2_ltr_3_cylinder_petrol_engines__2941f2fca120.pdf,View document [SSP 260 The 1.2 ltr 3 cylinder petrol engines],https://www.vdveer-engineering.nl/edocmanviewer/SSP_260_The_1_2_ltr__3_cylinder_petrol_engines.pdf,2349130,2941f2fca1206d5b32fe082004834d4fdad24e1af004dfe601097a98768c1e24,通过,36,否,18,是,1,是,4,是,3,是,普通文本,34356,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-083,vag_076_View_document_SSP_261_The_Passat_W8__f3ebd6577fbc.pdf,pdfs\vag_076_View_document_SSP_261_The_Passat_W8__f3ebd6577fbc.pdf,View document [SSP 261 The Passat W8],https://www.vdveer-engineering.nl/edocmanviewer/SSP_261_The_Passat_W8.pdf,1976426,f3ebd6577fbc676f8d59150e3cb863a08af8f335033c8d8bb5335b6ab701b678,通过,52,否,49,是,0,否,1,是,0,否,图片较多,36459,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-084,vag_077_View_document_SSP_262_Natural_gas_an_alternative_fuel_for_motor_vehicles__5f3733ea3258.pdf,pdfs\vag_077_View_document_SSP_262_Natural_gas_an_alternative_fuel_for_motor_vehicles__5f3733ea3258.pdf,View document [SSP 262 Natural gas an alternative fuel for motor vehicles],https://www.vdveer-engineering.nl/edocmanviewer/SSP_262_Natural_gas_an_alternative_fuel_for_motor_vehicles.pdf,2514147,5f3733ea3258ed168ed6f03492541e2a22a3d1bd73bc4f6a8d064e40ef507648,通过,80,否,70,是,0,否,3,是,4,是,图片较多,79033,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-085,vag_078_View_document_SSP_263_Polo_Model_Year_2002__ede62570d9bb.pdf,pdfs\vag_078_View_document_SSP_263_Polo_Model_Year_2002__ede62570d9bb.pdf,View document [SSP 263 Polo Model Year 2002],https://www.vdveer-engineering.nl/edocmanviewer/SSP_263_Polo_Model_Year_2002.pdf,5046144,ede62570d9bbea432eaf12106a025d3cc81225882c26cacac63483b96c5260e8,通过,60,否,31,是,1,是,3,是,2,是,普通文本,55602,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-086,vag_079_View_document_SSP_264_The_Brake_Assist_System__372eec2668d1.pdf,pdfs\vag_079_View_document_SSP_264_The_Brake_Assist_System__372eec2668d1.pdf,View document [SSP 264 The Brake Assist System],https://www.vdveer-engineering.nl/edocmanviewer/SSP_264_The_Brake_Assist_System.pdf,1052036,372eec2668d1a2a898d2542754408dcd814ce053be087f40ee0015f8de52f92d,通过,32,否,29,是,0,否,1,是,0,否,图片较多,26767,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-087,vag_080_View_document_SSP_265_Vehicle_electrics_in_Polo_Model_Year_2002__ac666aff3916.pdf,pdfs\vag_080_View_document_SSP_265_Vehicle_electrics_in_Polo_Model_Year_2002__ac666aff3916.pdf,View document [SSP 265 Vehicle electrics in Polo Model Year 2002],https://www.vdveer-engineering.nl/edocmanviewer/SSP_265_Vehicle_electrics_in_Polo_Model_Year_2002.pdf,2908055,ac666aff391623a978ab36b476156787967e40b37f793486fd10af7e51bff879,通过,48,否,15,是,0,否,4,是,3,是,普通文本,48871,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-088,vag_081_View_document_SSP_266_2_8_ltr_TDI_Engine__70fe41858149.pdf,pdfs\vag_081_View_document_SSP_266_2_8_ltr_TDI_Engine__70fe41858149.pdf,"View document [SSP 266 2,8 ltr TDI Engine]",https://www.vdveer-engineering.nl/edocmanviewer/SSP_266_2_8_ltr__TDI_Engine.pdf,2480003,70fe418581496e25281026914e6587fe49f6c73396a8442e94e5d186bb4942a1,通过,56,否,34,是,1,是,0,否,0,否,普通文本,47376,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-089,vag_082_View_document_SSP_267_The_6_0l_W12_Engine_in_the_Audi_A8_Part_1__5b10a7b54d8d.pdf,pdfs\vag_082_View_document_SSP_267_The_6_0l_W12_Engine_in_the_Audi_A8_Part_1__5b10a7b54d8d.pdf,"View document [SSP 267 The 6,0l W12 Engine in the Audi A8 Part 1]","https://www.vdveer-engineering.nl/edocmanviewer/SSP_267_6,0l_W12_Engine_in_the_Audi_A8_Part_1.pdf",4705948,5b10a7b54d8d1a416bb52bc403c3db971ea11e53b3598eed24da3fac00b93e49,通过,64,否,41,是,0,否,2,是,2,是,普通文本,63282,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-090,vag_083_View_document_SSP_268_The_6.0_l_W12_engine_in_the_Audi_A8_-_Part_2__8ebef76a79ca.pdf,pdfs\vag_083_View_document_SSP_268_The_6.0_l_W12_engine_in_the_Audi_A8_-_Part_2__8ebef76a79ca.pdf,View document [SSP 268 The 6.0 l W12 engine in the Audi A8 - Part 2],https://www.vdveer-engineering.nl/edocmanviewer/SSP_268_The_6_0_l_W12_engine_in_the_Audi_A8_-_Part_2.pdf,2387227,8ebef76a79ca75403f6f49ef56ad68506bec00e73d8f074e86857d5f63d32ddb,通过,52,否,26,是,1,是,3,是,4,是,普通文本,58451,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
